Purchasing Document,Company Code,Purchasing Doc. Type,Deletion indicator,Currency,Exchange Rate
4200001818,1100,ZSER,,INR,1.0
4200001819,1100,ZSER,,INR,1.0
4200001820,1100,ZSER,,INR,1.0
4200001821,1100,ZSER,,INR,1.0
4200001822,1100,ZSER,,INR,1.0
4200001823,1100,ZSER,,INR,1.0
4200001824,1100,ZSER,,INR,1.0
4200001825,1100,ZSER,,INR,1.0
4200001826,1100,ZSER,,INR,1.0
4200001827,1100,ZSER,,INR,79.2
4200001828,1100,ZSER,,INR,1.0
4200001829,1100,ZSER,,INR,1.0
4200001830,1100,ZSER,,INR,1.0
4200001831,1100,ZSER,,INR,1.0
4200001832,1100,ZSER,,INR,1.0
4200001833,1100,ZSER,,INR,1.0
4200001834,1100,ZSER,,INR,1.0
4200001835,1100,ZSER,,INR,1.0
4200001836,1100,ZSER,,INR,1.0
4200001837,1100,ZSER,,INR,1.0
4200001838,1100,ZSER,,INR,1.0
4200001839,1100,ZSER,,INR,1.0
4200001841,1100,ZSER,,INR,1.0
4200001842,1100,ZSER,,INR,1.0
4200001843,1100,ZSER,,INR,1.0
4200001844,1100,ZSER,,INR,1.0
4200001845,1100,ZSER,,INR,1.0
4200001846,1100,ZSER,,INR,1.0
4200001847,1100,ZSER,,INR,1.0
4200001848,1100,ZSER,,INR,1.0
4200001849,1100,ZSER,,INR,1.0
4200001850,1100,ZSER,,INR,1.0
4200001851,1100,ZSER,,INR,1.0
4200001852,1100,ZSER,,INR,1.0
4200001853,1100,ZSER,,INR,1.0
4200001854,1100,ZSER,,INR,1.0
4200001855,1100,ZSER,,INR,1.0
4200001856,1100,ZSER,,INR,1.0
4200001857,1100,ZSER,,INR,1.0
4200001858,1100,ZSER,,,1.0
4200001859,1100,ZSER,,,1.0
4200001860,1100,ZSER,,INR,1.0
4200001861,1100,ZSER,,INR,1.0
4200001862,1100,ZSER,,INR,1.0
4200001863,1100,ZSER,,,1.0
4200001864,1100,ZSER,,INR,1.0
4200001865,1100,ZSER,,,1.0
4200001866,1100,ZSER,,INR,1.0
4200001867,1100,ZSER,,INR,1.0
4200001868,1100,ZSER,,INR,1.0
4200001869,1100,ZSER,,INR,1.0
4200001870,1100,ZSER,,INR,1.0
4200001871,1100,ZSER,,INR,1.0
4200001872,1100,ZSER,,INR,1.0
4200001873,1100,ZSER,,INR,1.0
4200001874,1100,ZSER,,INR,1.0
4200001875,1100,ZSER,,INR,1.0
4200001876,1100,ZSER,,INR,1.0
4200001877,1100,ZSER,,INR,1.0
4200001878,1100,ZSER,,,1.0
4200001879,1100,ZSER,,INR,1.0
4200001880,1100,ZSER,,INR,1.0
4200001881,1100,ZSER,,INR,1.0
4200001882,1100,ZSER,,INR,1.0
4200001883,1100,ZSER,,INR,1.0
4200001884,1100,ZSER,,INR,1.0
4200001885,1100,ZSER,,INR,1.0
4200001886,1100,ZSER,,INR,1.0
4200001887,1100,ZSER,,INR,1.0
4200001888,1100,ZSER,,INR,79.2
4200001889,1100,ZSER,,,1.0
4200001890,1100,ZSER,,INR,1.0
4200001891,1100,ZSER,,,1.0
4200001892,1100,ZSER,,INR,79.2
4200001894,1100,ZSER,,INR,1.0
4200001895,1100,ZSER,,INR,1.0
4200001896,1100,ZSER,,INR,1.0
4200001897,1100,ZSER,,INR,1.0
4200001898,1100,ZSER,,INR,1.0
4200001899,1100,ZSER,,INR,79.2
4200001900,1100,ZSER,,INR,1.0
4200001901,1100,ZSER,,INR,1.0
4200001902,1100,ZSER,,INR,1.0
4200001903,1100,ZSER,,INR,1.0
4200001904,1100,ZSER,,INR,1.0
4200001905,1100,ZSER,,INR,1.0
4200001906,1100,ZSER,,INR,1.0
4200001907,1100,ZSER,,,1.0
4200001908,1100,ZSER,,INR,1.0
4200001909,1100,ZSER,,INR,1.0
4200001910,1100,ZSER,,INR,1.0
4200001911,1100,ZSER,,INR,1.0
4200001912,1100,ZSER,,INR,1.0
4200001913,1100,ZSER,,INR,1.0
4200001914,1100,ZSER,,INR,1.0
4200001915,1100,ZSER,,INR,1.0
4200001916,1100,ZSER,,INR,1.0
4200001917,1100,ZSER,,INR,1.0
4200001918,1100,ZSER,,INR,1.0
4200001919,1100,ZSER,,INR,1.0
4200001920,1100,ZSER,,INR,1.0
4200001921,1100,ZSER,,INR,1.0
4200001922,1100,ZSER,,INR,1.0
4200001923,1100,ZSER,,INR,1.0
4200001924,1100,ZSER,,INR,1.0
4200001925,1100,ZSER,,INR,1.0
4200001926,1100,ZSER,,INR,1.0
4200001927,1100,ZSER,,INR,1.0
4200001928,1100,ZSER,,INR,1.0
4200001929,1100,ZSER,,INR,1.0
4200001930,1100,ZSER,,INR,1.0
4200001931,1100,ZSER,,INR,1.0
4200001932,1100,ZSER,,INR,1.0
4200001933,1100,ZSER,,INR,79.2
4200001934,1100,ZSER,,INR,1.0
4200001935,1100,ZSER,,INR,1.0
4200001936,1100,ZSER,,INR,1.0
4200001937,1100,ZSER,,INR,1.0
4200001938,1100,ZSER,,INR,1.0
4200001939,1100,ZSER,,INR,1.0
4200001940,1100,ZSER,,INR,1.0
4200001941,1100,ZSER,,INR,1.0
4200001942,1100,ZSER,,INR,1.0
4200001943,1100,ZSER,,INR,1.0
4200001944,1100,ZSER,,INR,1.0
4200001945,1100,ZSER,,INR,1.0
4200001946,1100,ZSER,,INR,1.0
4200001947,1100,ZSER,,INR,1.0
4200001948,1100,ZSER,,INR,1.0
4200001949,1100,ZSER,,INR,1.0
4200001950,1100,ZSER,,INR,1.0
4200001951,1100,ZSER,,INR,1.0
4200001952,1100,ZSER,,INR,1.0
4200001953,1100,ZSER,,INR,1.0
4200001954,1100,ZSER,,INR,1.0
4200001955,1100,ZSER,,INR,1.0
4200001956,1100,ZSER,,INR,79.2
4200001957,1100,ZSER,,INR,1.0
4200001958,1100,ZSER,,INR,1.0
4200001959,1100,ZSER,,INR,1.0
4200001960,1100,ZSER,,INR,1.0
4200001961,1100,ZSER,,INR,1.0
4200001962,1100,ZSER,,INR,1.0
4200001963,1100,ZSER,,INR,1.0
4200001964,1100,ZSER,,INR,1.0
4200001965,1100,ZSER,,INR,1.0
4200001966,1100,ZSER,,INR,1.0
4200001967,1100,ZSER,,,1.0
4200001968,1100,ZSER,,INR,1.0
4200001969,1100,ZSER,,INR,1.0
4200001970,1100,ZSER,,INR,1.0
4200001971,1100,ZSER,,,1.0
4200001972,1100,ZSER,,INR,1.0
4200001973,1100,ZSER,,INR,1.0
4200001974,1100,ZSER,,INR,1.0
4200001975,1100,ZSER,,INR,1.0
4200001976,1100,ZSER,,INR,1.0
4200001977,1100,ZSER,,INR,79.2
4200001978,1100,ZSER,,INR,1.0
4200001979,1100,ZSER,,INR,1.0
4200001980,1100,ZSER,,INR,1.0
4200001981,1100,ZSER,,INR,1.0
4200001982,1100,ZSER,,INR,1.0
4200001983,1100,ZSER,,,1.0
4200001984,1100,ZSER,,INR,1.0
4200001985,1100,ZSER,,INR,80.95
4200001986,1100,ZSER,,INR,1.0
4200001987,1100,ZSER,,INR,1.0
4200001989,1100,ZSER,,INR,1.0
4200001991,1100,ZSER,,INR,1.0
4200001992,1100,ZSER,,INR,1.0
4200001993,1100,ZSER,,INR,1.0
4200001994,1100,ZSER,,INR,1.0
4200001995,1100,ZSER,,INR,1.0
4200001996,1100,ZSER,,INR,1.0
4200001997,1100,ZSER,,INR,1.0
4200001998,1100,ZSER,,INR,1.0
4200001999,1100,ZSER,,INR,1.0
4200002000,1100,ZSER,,INR,1.0
4200002001,1100,ZSER,,INR,1.0
4200002002,1100,ZSER,,INR,1.0
4200002003,1100,ZSER,,INR,1.0
4200002004,1100,ZSER,,INR,1.0
4200002005,1100,ZSER,,INR,1.0
4200002006,1100,ZSER,,INR,1.0
4200002007,1100,ZSER,,INR,1.0
4200002008,1100,ZSER,,INR,1.0
4200002009,1100,ZSER,,INR,1.0
4200002010,1100,ZSER,,INR,1.0
4200002012,1100,ZSER,,INR,1.0
4200002013,1100,ZSER,,INR,1.0
4200002014,1100,ZSER,,INR,1.0
4200002015,1100,ZSER,,INR,1.0
4200002016,1100,ZSER,,INR,1.0
4200002017,1100,ZSER,,INR,1.0
4200002018,1100,ZSER,,INR,1.0
4200002019,1100,ZSER,,,1.0
4200002020,1100,ZSER,,INR,1.0
4200002021,1100,ZSER,,INR,1.0
4200002022,1100,ZSER,,,1.0
4200002023,1100,ZSER,,,1.0
4200002024,1100,ZSER,,INR,1.0
4200002025,1100,ZSER,,INR,1.0
4200002026,1100,ZSER,,INR,1.0
4200002027,1100,ZSER,,INR,1.0
4200002028,1100,ZSER,,INR,1.0
4200002029,1100,ZSER,,INR,1.0
4200002030,1100,ZSER,,INR,1.0
4200002031,1100,ZSER,,INR,1.0
4200002032,1100,ZSER,,INR,1.0
4200002033,1100,ZSER,,INR,1.0
4200002034,1100,ZSER,,INR,1.0
4200002035,1100,ZSER,,INR,1.0
4200002036,1100,ZSER,,INR,1.0
4200002037,1100,ZSER,,INR,1.0
4200002038,1100,ZSER,,INR,1.0
4200002039,1100,ZSER,,INR,1.0
4200002040,1100,ZSER,,,1.0
4200002041,1100,ZSER,,INR,1.0
4200002042,1100,ZSER,,INR,1.0
4200002043,1100,ZSER,,INR,1.0
4200002044,1100,ZSER,,,1.0
4200002045,1100,ZSER,,INR,1.0
4200002046,1100,ZSER,,,80.95
4200002047,1100,ZSER,,INR,1.0
4200002048,1100,ZSER,,INR,1.0
4200002049,1100,ZSER,,INR,1.0
4200002050,1100,ZSER,,INR,1.0
4200002051,1100,ZSER,,INR,1.0
4200002052,1100,ZSER,,INR,1.0
4200002053,1100,ZSER,,INR,1.0
4200002054,1100,ZSER,,INR,1.0
4200002055,1100,ZSER,,,1.0
4200002056,1100,ZSER,,INR,80.95
4200002057,1100,ZSER,,INR,1.0
4200002058,1100,ZSER,,INR,1.0
4200002059,1100,ZSER,,INR,1.0
4200002060,1100,ZSER,,INR,1.0
4200002061,1100,ZSER,,,1.0
4200002062,1100,ZSER,,INR,1.0
4200002063,1100,ZSER,,INR,1.0
4200002064,1100,ZSER,,INR,1.0
4200002065,1100,ZSER,,INR,1.0
4200002066,1100,ZSER,,INR,1.0
4200002067,1100,ZSER,,INR,1.0
4200002068,1100,ZSER,,INR,1.0
4200002069,1100,ZSER,,INR,1.0
4200002070,1100,ZSER,,INR,1.0
4200002071,1100,ZSER,,INR,1.0
4200002072,1100,ZSER,,INR,1.0
4200002073,1100,ZSER,,INR,1.0
4200002074,1100,ZSER,,INR,1.0
4200002075,1100,ZSER,,INR,1.0
4200002076,1100,ZSER,,INR,1.0
4200002077,1100,ZSER,,INR,1.0
4200002078,1100,ZSER,,,1.0
4200002079,1100,ZSER,,INR,1.0
4200002080,1100,ZSER,,INR,1.0
4200002081,1100,ZSER,,INR,1.0
4200002082,1100,ZSER,,INR,1.0
4200002083,1100,ZSER,,INR,80.95
4200002084,1100,ZSER,,INR,1.0
4200002085,1100,ZSER,,INR,1.0
4200002086,1100,ZSER,,INR,1.0
4200002087,1100,ZSER,,INR,1.0
4200002088,1100,ZSER,,INR,1.0
4200002089,1100,ZSER,,INR,1.0
4200002090,1100,ZSER,,INR,1.0
4200002091,1100,ZSER,,INR,1.0
4200002092,1100,ZSER,,INR,1.0
4200002093,1100,ZSER,,INR,1.0
4200002094,1100,ZSER,,INR,78.55
4200002095,1100,ZSER,,INR,1.0
4200002096,1100,ZSER,,INR,1.0
4200002097,1100,ZSER,,INR,1.0
4200002098,1100,ZSER,,INR,1.0
4200002099,1100,ZSER,,INR,1.0
4200002100,1100,ZSER,,INR,1.0
4200002101,1100,ZSER,,INR,1.0
4200002102,1100,ZSER,,INR,1.0
4200002103,1100,ZSER,,INR,1.0
4200002104,1100,ZSER,,INR,1.0
4200002105,1100,ZSER,,,1.0
4200002106,1100,ZSER,,INR,1.0
4200002107,1100,ZSER,,,1.0
4200002108,1100,ZSER,,INR,1.0
4200002109,1100,ZSER,,INR,79.2
4200002110,1100,ZSER,,INR,1.0
4200002111,1100,ZSER,,INR,1.0
4200002112,1100,ZSER,,INR,1.0
4200002113,1100,ZSER,,INR,1.0
4200002114,1100,ZSER,,INR,1.0
4200002115,1100,ZSER,,INR,1.0
4200002116,1100,ZSER,,INR,1.0
4200002117,1100,ZSER,,INR,1.0
4200002118,1100,ZSER,,INR,1.0
4200002119,1100,ZSER,,INR,1.0
4200002120,1100,ZSER,,INR,1.0
4200002121,1100,ZSER,,INR,1.0
4200002122,1100,ZSER,,INR,1.0
4200002124,1100,ZSER,,INR,78.55
4200002125,1100,ZSER,,INR,1.0
4200002126,1100,ZSER,,,1.0
4200002127,1100,ZSER,,INR,1.0
4200002128,1100,ZSER,,INR,1.0
4200002129,1100,ZSER,,INR,1.0
4200002130,1100,ZSER,,INR,1.0
4200002131,1100,ZSER,,INR,1.0
4200002132,1100,ZSER,,INR,1.0
4200002133,1100,ZSER,,INR,1.0
4200002134,1100,ZSER,,INR,1.0
4200002135,1100,ZSER,,INR,1.0
4200002136,1100,ZSER,,,1.0
4200002137,1100,ZSER,,,1.0
4200002138,1100,ZSER,,INR,1.0
4200002139,1100,ZSER,,,1.0
4200002140,1100,ZSER,,,1.0
4200002141,1100,ZSER,,INR,1.0
4200002142,1100,ZSER,,,1.0
4200002143,1100,ZSER,,,1.0
4200002144,1100,ZSER,,INR,1.0
4200002145,1100,ZSER,,INR,1.0
4200002146,1100,ZSER,,INR,78.55
4200002147,1100,ZSER,,INR,1.0
4200002148,1100,ZSER,,INR,78.55
4200002149,1100,ZSER,,INR,1.0
4200002150,1100,ZSER,,,1.0
4200002151,1100,ZSER,,INR,1.0
4200002152,1100,ZSER,,INR,1.0
4200002153,1100,ZSER,,INR,1.0
4200002154,1100,ZSER,,INR,1.0
4200002155,1100,ZSER,,INR,1.0
4200002156,1100,ZSER,,INR,1.0
4200002157,1100,ZSER,,INR,1.0
4200002158,1100,ZSER,,INR,1.0
4200002159,1100,ZSER,,INR,1.0
4200002160,1100,ZSER,,INR,1.0
4200002161,1100,ZSER,,INR,1.0
4200002162,1100,ZSER,,INR,78.55
4200002163,1100,ZSER,,INR,1.0
4200002164,1100,ZSER,,INR,1.0
4200002165,1100,ZSER,,,1.0
4200002166,1100,ZSER,,INR,1.0
4200002167,1100,ZSER,,INR,78.55
4200002168,1100,ZSER,,INR,1.0
4200002169,1100,ZSER,,INR,78.55
4200002170,1100,ZSER,,INR,78.55
4200002172,1100,ZSER,,INR,1.0
4200002173,1100,ZSER,,INR,1.0
4200002174,1100,ZSER,,INR,1.0
4200002175,1100,ZSER,,INR,1.0
4200002176,1100,ZSER,,INR,1.0
4200002177,1100,ZSER,,INR,1.0
4200002178,1100,ZSER,,INR,1.0
4200002179,1100,ZSER,,INR,1.0
4200002180,1100,ZSER,,INR,1.0
4200002181,1100,ZSER,,INR,1.0
4200002182,1100,ZSER,,,1.0
4200002183,1100,ZSER,,INR,1.0
4200002184,1100,ZSER,,INR,1.0
4200002185,1100,ZSER,,INR,1.0
4200002186,1100,ZSER,,INR,1.0
4200002187,1100,ZSER,,INR,1.0
4200002188,1100,ZSER,,INR,1.0
4200002189,1100,ZSER,,INR,1.0
4200002190,1100,ZSER,,INR,1.0
4200002191,1100,ZSER,,INR,1.0
4200002192,1100,ZSER,,INR,1.0
4200002193,1100,ZSER,,INR,1.0
4200002194,1100,ZSER,,INR,1.0
4200002195,1100,ZSER,,INR,1.0
4200002196,1100,ZSER,,INR,1.0
4200002197,1100,ZSER,,INR,1.0
4200002198,1100,ZSER,,INR,1.0
4200002199,1100,ZSER,,INR,1.0
4200002200,1100,ZSER,,INR,1.0
4200002201,1100,ZSER,,INR,1.0
4200002202,1100,ZSER,,INR,1.0
4200002203,1100,ZSER,,INR,1.0
4200002204,1100,ZSER,,INR,1.0
4200002205,1100,ZSER,,INR,1.0
4200002206,1100,ZSER,,INR,1.0
4200002207,1100,ZSER,,INR,1.0
4200002208,1100,ZSER,,INR,1.0
4200002209,1100,ZSER,,INR,1.0
4200002210,1100,ZSER,,INR,1.0
4200002211,1100,ZSER,,,1.0
4200002212,1100,ZSER,,INR,1.0
4200002213,1100,ZSER,,INR,1.0
4200002214,1100,ZSER,,INR,1.0
4200002215,1100,ZSER,,INR,1.0
4200002216,1100,ZSER,,INR,1.0
4200002217,1100,ZSER,,,78.55
4200002218,1100,ZSER,,INR,1.0
4200002219,1100,ZSER,,INR,1.0
4200002220,1100,ZSER,,INR,1.0
4200002221,1100,ZSER,,INR,1.0
4200002222,1100,ZSER,,INR,1.0
4200002223,1100,ZSER,,INR,1.0
4200002224,1100,ZSER,,,1.0
4200002225,1100,ZSER,,INR,1.0
4200002226,1100,ZSER,,INR,1.0
4200002227,1100,ZSER,,,1.0
4200002228,1100,ZSER,,INR,1.0
4200002229,1100,ZSER,,INR,1.0
4200002230,1100,ZSER,,INR,1.0
4200002231,1100,ZSER,,,1.0
4200002232,1100,ZSER,,INR,1.0
4200002233,1100,ZSER,,INR,1.0
4200002234,1100,ZSER,,,1.0
4200002235,1100,ZSER,,INR,1.0
4200002236,1100,ZSER,,INR,1.0
4200002237,1100,ZSER,,INR,1.0
4200002238,1100,ZSER,,INR,1.0
4200002239,1100,ZSER,,INR,1.0
4200002240,1100,ZSER,,INR,1.0
4200002241,1100,ZSER,,INR,1.0
4200002242,1100,ZSER,,INR,1.0
4200002243,1100,ZSER,,INR,1.0
4200002244,1100,ZSER,,,1.0
4200002245,1100,ZSER,,INR,1.0
4200002246,1100,ZSER,,,1.0
4200002247,1100,ZSER,,INR,1.0
4200002248,1100,ZSER,,INR,1.0
4200002249,1100,ZSER,,INR,1.0
4200002250,1100,ZSER,,INR,1.0
4200002251,1100,ZSER,,INR,1.0
4200002252,1100,ZSER,,INR,1.0
4200002253,1100,ZSER,,INR,1.0
4200002254,1100,ZSER,,INR,1.0
4200002255,1100,ZSER,,INR,1.0
4200002256,1100,ZSER,,INR,1.0
4200002257,1100,ZSER,,INR,1.0
4200002258,1100,ZSER,,INR,1.0
4200002259,1100,ZSER,,INR,1.0
4200002260,1100,ZSER,,INR,1.0
4200002261,1100,ZSER,,INR,1.0
4200002262,1100,ZSER,,,1.0
4200002263,1100,ZSER,,INR,1.0
4200002264,1100,ZSER,,INR,1.0
4200002265,1100,ZSER,,INR,1.0
4200002266,1100,ZSER,,INR,1.0
4200002268,1100,ZSER,,INR,1.0
4200002270,1100,ZSER,,INR,1.0
4200002271,1100,ZSER,,INR,1.0
4200002272,1100,ZSER,,INR,1.0
4200002273,1100,ZSER,,INR,1.0
4200002274,1100,ZSER,,INR,1.0
4200002275,1100,ZSER,,INR,1.0
4200002276,1100,ZSER,,INR,1.0
4200002277,1100,ZSER,,INR,1.0
4200002278,1100,ZSER,,INR,1.0
4200002279,1100,ZSER,,INR,1.0
4200002280,1100,ZSER,,INR,1.0
4200002281,1100,ZSER,,INR,1.0
4200002282,1100,ZSER,,INR,1.0
4200002283,1100,ZSER,,INR,1.0
4200002284,1100,ZSER,,INR,1.0
4200002285,1100,ZSER,,INR,1.0
4200002286,1100,ZSER,,INR,1.0
4200002287,1100,ZSER,,INR,1.0
4200002288,1100,ZSER,,INR,1.0
4200002290,1100,ZSER,,INR,78.8
4200002291,1100,ZSER,,INR,1.0
4200002292,1100,ZSER,,INR,78.8
4200002294,1100,ZSER,,INR,1.0
4200002295,1100,ZSER,,INR,1.0
4200002296,1100,ZSER,,INR,1.0
4200002297,1100,ZSER,,,1.0
4200002298,1100,ZSER,,INR,1.0
4200002299,1100,ZSER,,INR,1.0
4200002300,1100,ZSER,,INR,1.0
4200002301,1100,ZSER,,INR,1.0
4200002302,1100,ZSER,,INR,1.0
4200002303,1100,ZSER,,INR,1.0
4200002305,1100,ZSER,,INR,1.0
4200002306,1100,ZSER,,INR,1.0
4200002307,1100,ZSER,,INR,1.0
4200002308,1100,ZSER,,INR,1.0
4200002309,1100,ZSER,,INR,1.0
4200002310,1100,ZSER,,INR,1.0
4200002311,1100,ZSER,,INR,1.0
4200002312,1100,ZSER,,INR,1.0
4200002313,1100,ZSER,,INR,1.0
4200002314,1100,ZSER,,INR,1.0
4200002315,1100,ZSER,,INR,1.0
4200002316,1100,ZSER,,INR,1.0
4200002317,1100,ZSER,,INR,1.0
4200002318,1100,ZSER,,INR,1.0
4200002319,1100,ZSER,,INR,1.0
4200002320,1100,ZSER,,INR,1.0
4200002321,1100,ZSER,,INR,1.0
4200002322,1100,ZSER,,INR,1.0
4200002323,1100,ZSER,,INR,1.0
4200002324,1100,ZSER,,INR,1.0
4200002325,1100,ZSER,,,1.0
4200002326,1100,ZSER,,INR,1.0
4200002327,1100,ZSER,,INR,1.0
4200002328,1100,ZSER,,INR,1.0
4200002329,1100,ZSER,,INR,1.0
4200002330,1100,ZSER,,INR,1.0
4200002331,1100,ZSER,,INR,79.55
4200002332,1100,ZSER,,INR,1.0
4200002333,1100,ZSER,,,1.0
4200002334,1100,ZSER,,INR,1.0
4200002335,1100,ZSER,,INR,1.0
4200002336,1100,ZSER,,INR,1.0
4200002337,1100,ZSER,,,1.0
4200002341,1100,ZSER,,INR,78.8
4200002342,1100,ZSER,,INR,1.0
4200002343,1100,ZSER,,INR,78.8
4200002344,1100,ZSER,,INR,1.0
4200002345,1100,ZSER,,INR,1.0
4200002346,1100,ZSER,,INR,78.8
4200002347,1100,ZSER,,INR,1.0
4200002348,1100,ZSER,,INR,1.0
4200002349,1100,ZSER,,INR,1.0
4200002350,1100,ZSER,,INR,1.0
4200002351,1100,ZSER,,INR,1.0
4200002352,1100,ZSER,,INR,1.0
4200002353,1100,ZSER,,INR,1.0
4200002354,1100,ZSER,,INR,1.0
4200002355,1100,ZSER,,INR,1.0
4200002356,1100,ZSER,,INR,1.0
4200002357,1100,ZSER,,INR,1.0
4200002358,1100,ZSER,,INR,1.0
4200002359,1100,ZSER,,INR,1.0
4200002360,1100,ZSER,,INR,1.0
4200002361,1100,ZSER,,INR,1.0
4200002362,1100,ZSER,,INR,1.0
4200002363,1100,ZSER,,INR,1.0
4200002364,1100,ZSER,,INR,1.0
4200002365,1100,ZSER,,INR,1.0
4200002366,1100,ZSER,,INR,1.0
4200002367,1100,ZSER,,INR,1.0
4200002368,1100,ZSER,,INR,1.0
4200002369,1100,ZSER,,INR,1.0
4200002370,1100,ZSER,,INR,1.0
4200002371,1100,ZSER,,INR,1.0
4200002372,1100,ZSER,,INR,1.0
4200002373,1100,ZSER,,INR,1.0
4200002374,1100,ZSER,,INR,1.0
4200002375,1100,ZSER,,,1.0
4200002376,1100,ZSER,,INR,1.0
4200002379,1100,ZSER,,INR,1.0
4200002380,1100,ZSER,,INR,1.0
4200002381,1100,ZSER,,INR,1.0
4200002382,1100,ZSER,,INR,1.0
4200002383,1100,ZSER,,INR,1.0
4200002384,1100,ZSER,,INR,1.0
4200002385,1100,ZSER,,INR,1.0
4200002386,1100,ZSER,,INR,1.0
4200002387,1100,ZSER,,INR,1.0
4200002388,1100,ZSER,,INR,1.0
4200002389,1100,ZSER,,INR,1.0
4200002390,1100,ZSER,,INR,1.0
4200002391,1100,ZSER,,INR,1.0
4200002392,1100,ZSER,,INR,1.0
4200002393,1100,ZSER,,INR,1.0
4200002394,1100,ZSER,,INR,1.0
4200002395,1100,ZSER,,INR,1.0
4200002396,1100,ZSER,,INR,1.0
4200002397,1100,ZSER,,INR,1.0
4200002398,1100,ZSER,,INR,1.0
4200002399,1100,ZSER,,INR,1.0
4200002400,1100,ZSER,,INR,1.0
4200002401,1100,ZSER,,INR,1.0
4200002402,1100,ZSER,,INR,1.0
4200002403,1100,ZSER,,INR,1.0
4200002404,1100,ZSER,,INR,1.0
4200002405,1100,ZSER,,INR,1.0
4200002406,1100,ZSER,,INR,1.0
4200002407,1100,ZSER,,INR,1.0
4200002408,1100,ZSER,,INR,1.0
4200002409,1100,ZSER,,INR,1.0
4200002410,1100,ZSER,,INR,1.0
4200002411,1100,ZSER,,INR,1.0
4200002412,1100,ZSER,,INR,1.0
4200002413,1100,ZSER,,INR,1.0
4200002414,1100,ZSER,,INR,1.0
4200002415,1100,ZSER,,INR,1.0
4200002416,1100,ZSER,,INR,1.0
4200002417,1100,ZSER,,INR,1.0
4200002418,1100,ZSER,,INR,1.0
4200002419,1100,ZSER,,INR,1.0
4200002420,1100,ZSER,,INR,1.0
4200002421,1100,ZSER,,INR,1.0
4200002422,1100,ZSER,,INR,1.0
4200002423,1100,ZSER,,INR,1.0
4200002424,1100,ZSER,,INR,1.0
4200002425,1100,ZSER,,INR,1.0
4200002426,1100,ZSER,,INR,1.0
4200002427,1100,ZSER,,INR,1.0
4200002428,1100,ZSER,,INR,1.0
4200002429,1100,ZSER,,INR,1.0
4200002430,1100,ZSER,,INR,1.0
4200002431,1100,ZSER,,INR,1.0
4200002432,1100,ZSER,,INR,1.0
4200002433,1100,ZSER,,INR,1.0
4200002434,1100,ZSER,,,1.0
4200002435,1100,ZSER,,INR,1.0
4200002436,1100,ZSER,,INR,1.0
4200002437,1100,ZSER,,INR,78.8
4200002439,1100,ZSER,,INR,1.0
4200002440,1100,ZSER,,INR,1.0
4200002441,1100,ZSER,,INR,1.0
4200002446,1100,ZSER,,INR,1.0
4200002448,1100,ZSER,,INR,1.0
4200002451,1100,ZSER,,INR,1.0
4200002452,1100,ZSER,,INR,1.0
4200002453,1100,ZSER,,INR,1.0
4200002454,1100,ZSER,,INR,1.0
4200002457,1100,ZSER,,INR,1.0
4200002458,1100,ZSER,,INR,1.0
4200002459,1100,ZSER,,INR,1.0
4200002460,1100,ZSER,,,1.0
4200002461,1100,ZSER,,INR,1.0
4200002462,1100,ZSER,,INR,1.0
4200002463,1100,ZSER,,INR,1.0
4200002464,1100,ZSER,,INR,1.0
4200002467,1100,ZSER,,INR,1.0
4200002468,1100,ZSER,,INR,1.0
4200002469,1100,ZSER,,,1.0
4200002470,1100,ZSER,,INR,1.0
4200002471,1100,ZSER,,INR,1.0
4200002472,1100,ZSER,,INR,1.0
4200002473,1100,ZSER,,,1.0
4200002474,1100,ZSER,,INR,78.8
4200002475,1100,ZSER,,,1.0
4200002476,1100,ZSER,,INR,1.0
4200002477,1100,ZSER,,INR,1.0
4200002478,1100,ZSER,,INR,1.0
4200002479,1100,ZSER,,INR,1.0
4200002480,1100,ZSER,,INR,1.0
4200002481,1100,ZSER,,INR,1.0
4200002482,1100,ZSER,,INR,1.0
4200002483,1100,ZSER,,INR,1.0
4200002484,1100,ZSER,,INR,1.0
4200002485,1100,ZSER,,INR,1.0
4200002486,1100,ZSER,,INR,1.0
4200002487,1100,ZSER,,INR,1.0
4200002488,1100,ZSER,,INR,1.0
4200002489,1100,ZSER,,INR,1.0
4200002490,1100,ZSER,,INR,1.0
4200002491,1100,ZSER,,INR,1.0
4200002492,1100,ZSER,,,1.0
4200002493,1100,ZSER,,INR,1.0
4200002494,1100,ZSER,,INR,1.0
4200002495,1100,ZSER,,,1.0
4200002496,1100,ZSER,,INR,1.0
4200002497,1100,ZSER,,INR,1.0
4200002498,1100,ZSER,,INR,1.0
4200002499,1100,ZSER,,INR,1.0
4200002500,1100,ZSER,,INR,1.0
4200002501,1100,ZSER,,INR,1.0
4200002502,1100,ZSER,,INR,1.0
4200002503,1100,ZSER,,INR,1.0
4200002504,1100,ZSER,,,1.0
4200002505,1100,ZSER,,INR,1.0
4200002506,1100,ZSER,,INR,1.0
4200002507,1100,ZSER,,INR,1.0
4200002508,1100,ZSER,,INR,1.0
4200002509,1100,ZSER,,INR,1.0
4200002510,1100,ZSER,,INR,1.0
4200002511,1100,ZSER,,INR,1.0
4200002512,1100,ZSER,,INR,1.0
4200002513,1100,ZSER,,INR,1.0
4200002514,1100,ZSER,,,1.0
4200002516,1100,ZSER,,,1.0
